Country;Province;City;Suburb;Box_Code;Street_Code
South Africa;KwaZulu-Natal;HOWICK;DARGLE;3265;
South Africa;KwaZulu-Natal;HOWICK;DEEPDALE;3224;
South Africa;KwaZulu-Natal;HOWICK;HOWICK WEST;;3290
South Africa;KwaZulu-Natal;HOWICK;UMGENI EST;;3290
South Africa;KwaZulu-Natal;HOWICK;HOWICK;3290;3290
South Africa;KwaZulu-Natal;HOWICK;SELGRO;3281;3201
South Africa;KwaZulu-Natal;HOWICK;TAYLORS HALT;3315;
South Africa;KwaZulu-Natal;HOWICK;MIDMAR COVES;3290;3290
South Africa;Western Cape;HUGUENOT;GROENLEEGTE;;7646
South Africa;Eastern Cape;HUMANSDORP;KRUISFONTEIN;6306;6300
South Africa;Eastern Cape;HUMANSDORP;GRASLAAGTE;6300;
South Africa;Eastern Cape;HUMANSDORP;KLEINBOS;6310;
South Africa;Eastern Cape;HUMANSDORP;MOERAS RIVER;6300;6300
South Africa;Eastern Cape;HUMANSDORP;OUBOSRAND;6303;
South Africa;Eastern Cape;HUMANSDORP;PARADISE BEACH;6300;6330
South Africa;Eastern Cape;HUMANSDORP;THORNHAM;6307;
South Africa;Eastern Cape;HUMANSDORP;THORNHILL;6375;6375
South Africa;Eastern Cape;HUMANSDORP;VAAL DAM;6300;
South Africa;Eastern Cape;HUMANSDORP;WITELSBOS;6304;
South Africa;Eastern Cape;HUMANSDORP;CAPE ST FRANCIS;6313;6312
South Africa;Eastern Cape;HUMANSDORP;ARCADIA;;6300
South Africa;Eastern Cape;HUMANSDORP;CLARKSON;6302;
South Africa;Eastern Cape;HUMANSDORP;COLDSTREAM;6311;
South Africa;Eastern Cape;HUMANSDORP;BOSKLOOF;;6300
South Africa;Eastern Cape;HUMANSDORP;INDUSTRIAL AREA;;6300
South Africa;Eastern Cape;HUMANSDORP;KWANOMZAMO;;6300
South Africa;Eastern Cape;HUMANSDORP;PANORAMA;;6300
South Africa;Eastern Cape;HUMANSDORP;HUMANSDORP;6300;6300
South Africa;Eastern Cape;HUMANSDORP;OYSTER BAY;6301;6331
South Africa;Eastern Cape;HUNTER'S RETREAT;DRAAIFONTEIN;6017;
South Africa;Gauteng;HURLINGHAM VIEW;HURLINGHAM EXT 2;2070;2196
South Africa;Gauteng;HURLINGHAM VIEW;HURLINGHAM EXT 5;2070;2196
South Africa;Gauteng;HURLINGHAM VIEW;HURLINGHAM;2070;2196
South Africa;Eastern Cape;IDA;IDA;5446;
South Africa;Eastern Cape;IDUTYWA;BADI;5015;
South Africa;Eastern Cape;IDUTYWA;HLOBO;5005;
South Africa;Eastern Cape;IDUTYWA;GWADANA;5003;
South Africa;Eastern Cape;IDUTYWA;GWADU;5014;
South Africa;Eastern Cape;IDUTYWA;NGWANE;5000;
South Africa;Eastern Cape;IDUTYWA;IDUTYWA;5000;5000
South Africa;Eastern Cape;IDUTYWA;KOTANA;5004;
South Africa;Eastern Cape;IDUTYWA;KULELEYO;5002;
South Africa;Eastern Cape;IDUTYWA;KWADANTI;5000;
South Africa;Eastern Cape;IDUTYWA;BEECHAM WOODS;5016;
South Africa;Eastern Cape;IDUTYWA;LIWA;5000;
South Africa;Eastern Cape;IDUTYWA;LOTA;5010;
South Africa;Eastern Cape;IDUTYWA;LUDIZA;5000;
South Africa;Eastern Cape;IDUTYWA;LURWAYIZO;5019;
South Africa;Eastern Cape;IDUTYWA;MBANGCOLO;5000;
South Africa;Eastern Cape;IDUTYWA;MENTE;5000;
South Africa;Eastern Cape;IDUTYWA;MONOPOLY;5000;
South Africa;Eastern Cape;IDUTYWA;MPOZOLO;5018;
South Africa;Eastern Cape;IDUTYWA;MQONCI;5006;
South Africa;Eastern Cape;IDUTYWA;MUNYU;5000;
South Africa;Eastern Cape;IDUTYWA;MZONGA;5000;
South Africa;Eastern Cape;IDUTYWA;NDIBELA;5000;
South Africa;Eastern Cape;IDUTYWA;NGQUTURA;5000;
South Africa;Eastern Cape;IDUTYWA;NOCWANE;5017;
South Africa;Eastern Cape;IDUTYWA;NOKOMIS;5007;
South Africa;Eastern Cape;IDUTYWA;NTSIMBAKAZI;5000;
South Africa;Eastern Cape;IDUTYWA;NXAMAGELE;5000;
South Africa;Eastern Cape;IDUTYWA;NYWARA;5000;
South Africa;Eastern Cape;IDUTYWA;QAKAZANA;5000;
South Africa;Eastern Cape;IDUTYWA;QWANINGA;5000;
South Africa;Eastern Cape;IDUTYWA;RAMRA;5000;
South Africa;Eastern Cape;IDUTYWA;RANDOM;5000;
South Africa;Eastern Cape;IDUTYWA;SABRE;5000;
South Africa;Eastern Cape;IDUTYWA;SINQUMENI;5000;
South Africa;Eastern Cape;IDUTYWA;TONGWE;5000;
South Africa;Eastern Cape;IDUTYWA;CAFUTWENI;5000;
South Africa;Eastern Cape;IDUTYWA;VULIKWAPA;5000;
South Africa;Eastern Cape;IDUTYWA;WELLSHOT;5012;
South Africa;Eastern Cape;IDUTYWA;WOFA;5011;
South Africa;Eastern Cape;IDUTYWA;COLOSA;5000;
South Africa;Eastern Cape;IDUTYWA;DADAMBA;5000;
South Africa;Eastern Cape;IDUTYWA;DINGDONG;5000;
South Africa;Eastern Cape;IDUTYWA;DURRHEIGHTS;5000;
South Africa;Eastern Cape;IDUTYWA;EBENDE;5000;
South Africa;Eastern Cape;IDUTYWA;FORT BOWKER;5000;
South Africa;Eastern Cape;IDUTYWA;TALENI;5021;5021
South Africa;Eastern Cape;IDUTYWA;GARRICK;5000;
South Africa;KwaZulu-Natal;IFAFA BEACH;ELYSIUM;4185;
South Africa;Eastern Cape;IGODA;IGODA;5222;
South Africa;North West;IKAGENG;GREENFIELDS;;2539
South Africa;North West;IKAGENG;GREENFIELDS EXT 7;;2539
South Africa;North West;IKAGENG;DUBE SECTION;2525;2539
South Africa;KwaZulu-Natal;ILLOVO BEACH;MNINI;4126;
South Africa;KwaZulu-Natal;ILLOVO BEACH;KARRIDENE;;4126
South Africa;KwaZulu-Natal;IMPENDLE;INZINGA;3227;
South Africa;KwaZulu-Natal;IMPENDLE;MACKSAME;3227;
South Africa;KwaZulu-Natal;IMPENDLE;MGODI;3227;
South Africa;KwaZulu-Natal;IMPENDLE;NETHERBY;3228;
South Africa;KwaZulu-Natal;IMPENDLE;NGUGA;3227;
South Africa;KwaZulu-Natal;IMPENDLE;NOVUKA;3227;
South Africa;KwaZulu-Natal;IMPENDLE;BRIGHTON;3227;
South Africa;KwaZulu-Natal;IMPENDLE;STOFFELTON;3227;
South Africa;KwaZulu-Natal;IMPENDLE;SWAMP;3227;
South Africa;KwaZulu-Natal;IMPENDLE;ASANDE;3227;
South Africa;KwaZulu-Natal;INANDA;INANDA GLEBE;4310;4309
South Africa;KwaZulu-Natal;INANDA;NEWTOWN SECTION B;4310;4309
South Africa;KwaZulu-Natal;INANDA;NEWTOWN SECTION A;4310;4032
South Africa;KwaZulu-Natal;INANDA;NEWTOWN SECTION C;4310;4309
South Africa;KwaZulu-Natal;INANDA;STOP 8;4310;4309
South Africa;KwaZulu-Natal;INANDA;DUBE VILLAGE;4310;4309
South Africa;KwaZulu-Natal;INANDA;HOLAWOLA;;4309
South Africa;KwaZulu-Natal;INANDA;NGOQOKAZI;;4309
South Africa;KwaZulu-Natal;INANDA;SOWETO;;4309
South Africa;KwaZulu-Natal;INANDA;UMZINYATHI;;4309
South Africa;KwaZulu-Natal;INANDA;ETAFULENI;;4309
South Africa;KwaZulu-Natal;INANDA;EGUGWINI;4310;
South Africa;KwaZulu-Natal;INANDA;MBOZAMO;4310;
South Africa;KwaZulu-Natal;INANDA;ESIDONINI;4310;
South Africa;KwaZulu-Natal;INANDA;EKUMANAZENI;4310;4309
South Africa;KwaZulu-Natal;INANDA;KHUSANE;4310;
South Africa;KwaZulu-Natal;INANDA;KWANGCOLOSI;4310;
South Africa;KwaZulu-Natal;INANDA;NEWTOWN C;4310;
South Africa;KwaZulu-Natal;INANDA;BHAMBAYI;4310;4309
South Africa;KwaZulu-Natal;INANDA;PHOLA/MLOSHI;4310;
South Africa;KwaZulu-Natal;INANDA;INKANGALA;4310;
South Africa;KwaZulu-Natal;INANDA;INKANYEZI YOKUSA;4310;
South Africa;KwaZulu-Natal;INANDA;AFRICA;4310;4309
South Africa;KwaZulu-Natal;INANDA;KWAMTHETHWA;4310;
South Africa;KwaZulu-Natal;INANDA;KWAZIMELE;4032;
South Africa;KwaZulu-Natal;INANDA;LANGALIBALELE;4310;
South Africa;KwaZulu-Natal;INANDA;LANGALIBALELE PHASE 2;4310;
South Africa;KwaZulu-Natal;INANDA;BESTERS;;4309
South Africa;KwaZulu-Natal;INANDA;MZOMUSHA;4310;4309
South Africa;KwaZulu-Natal;INANDA;NEWTOWN;4310;4309
South Africa;KwaZulu-Natal;INANDA;NGONWENI;4310;
South Africa;KwaZulu-Natal;INANDA;NHLUNGWANA;4310;4309
South Africa;KwaZulu-Natal;INANDA;OHLANGE;4310;4309
South Africa;KwaZulu-Natal;INANDA;MSHAYAZAFE;4310;4309
South Africa;KwaZulu-Natal;INANDA;SENZOKUHLE;4310;
South Africa;KwaZulu-Natal;INANDA;AMATIKWE;4310;4309
South Africa;KwaZulu-Natal;INANDA;CHOBOZA;4310;
South Africa;KwaZulu-Natal;INANDA;CONGO;4310;4309
South Africa;KwaZulu-Natal;INANDA;EKUPHAKAMENI;4310;4309
South Africa;KwaZulu-Natal;INANDA;EMACHOBENI;4310;4309
South Africa;KwaZulu-Natal;INANDA;EMAPULAZINI;4310;4309
South Africa;KwaZulu-Natal;INANDA;EZIMANGWENI;4310;4309
South Africa;KwaZulu-Natal;INANDA;INANDA GLEBE PHASE 3 EXT 3;;4309
South Africa;Eastern Cape;INDWE;INDWE;5445;5445
South Africa;Eastern Cape;INDWE;MAVUYA;;5445
South Africa;KwaZulu-Natal;INGWAVUMA;QOTHO;3964;3968
South Africa;KwaZulu-Natal;INGWAVUMA;JOZINI;3969;
South Africa;KwaZulu-Natal;INGWAVUMA;KWA GCINUMTHETHO;3968;
South Africa;KwaZulu-Natal;INGWAVUMA;DINABANYE;;3968
South Africa;KwaZulu-Natal;INGWAVUMA;EMANYISENI;3977;
South Africa;Gauteng;IRENE;CANDLEWOOD;119;157
South Africa;Gauteng;IRENE;SOUTHDOWNS ESTATE;62;157
South Africa;Gauteng;IRENE;IRENE FARM VILLAGE;133;157
South Africa;Gauteng;ISANDO;ISANDO;1600;1601
South Africa;Gauteng;ISANDO;KLOPPERPARK;1600;1601
South Africa;Gauteng;ISANDO;KRUINHOF;1601;1601
South Africa;KwaZulu-Natal;ISIPINGO;WESTMONT;4153;4133
South Africa;KwaZulu-Natal;ISIPINGO;GOLOKODO;4110;
South Africa;KwaZulu-Natal;ISIPINGO;MALUKAZI;4110;4066
South Africa;KwaZulu-Natal;ISIPINGO;ISIPINGO RAIL;4110;4133
South Africa;KwaZulu-Natal;ISIPINGO;PROSPECTON;4113;4133
South Africa;KwaZulu-Natal;ISIPINGO;LOTUS PARK;4111;4133
South Africa;KwaZulu-Natal;ISIPINGO;MIMOSA PLACE;4158;
South Africa;KwaZulu-Natal;ISIPINGO;ORIENT HILLS;;4133
South Africa;KwaZulu-Natal;ISIPINGO;GIJANYO;;4133
South Africa;KwaZulu-Natal;ISIPINGO;ISIPINGO HILLS;;4133
South Africa;KwaZulu-Natal;ISIPINGO;REUNION;;4133
South Africa;KwaZulu-Natal;ISIPINGO;SWALESTOWN;;4133
South Africa;KwaZulu-Natal;ISIPINGO;FOLWENI;4136;
South Africa;KwaZulu-Natal;ISIPINGO;PROSPECTON INDUSTRIAL;;4133
South Africa;KwaZulu-Natal;ISIPINGO;MALABA HILLS;;4133
South Africa;North West;ITSOSENG;VERDWAAL;2717;
South Africa;North West;ITSOSENG;DITSOBOTLA;;2744
South Africa;North West;ITSOSENG;GALATO;;2744
South Africa;North West;ITSOSENG;ITSOSENG EXT 2;;2744
South Africa;North West;ITSOSENG;THUSONG;;2744
South Africa;Gauteng;IVORY PARK;GARATSE;1689;1693
South Africa;Gauteng;IVORY PARK;COMMERCIA EXT 34;1685;1632
South Africa;Gauteng;IVORY PARK;COMMERCIA EXT 9;1685;1632
South Africa;KwaZulu-Natal;IXOPO;QHUDENI;3872;
South Africa;KwaZulu-Natal;IXOPO;UMZIMKHULU;3297;
South Africa;KwaZulu-Natal;IZINGOLWENI;GUNDRIFT;4260;
South Africa;KwaZulu-Natal;IZINGOLWENI;MPUNZI DRIFT;4261;
South Africa;KwaZulu-Natal;IZINGOLWENI;EDEN STORE;4260;
South Africa;KwaZulu-Natal;JACOBS;WATERTOWER;4073;
South Africa;Free State;JACOBSDAL;RATANANG;8710;8710
South Africa;Free State;JACOBSDAL;SAUNDERSHOOGTE;8710;
South Africa;Free State;JAGERSFONTEIN;ITUMELENG;9974;
South Africa;Free State;JAGERSFONTEIN;MOSENTHALVILLE;9974;
South Africa;Free State;JAGERSFONTEIN;CHARLESVILLE;;9974
South Africa;Free State;JAGERSFONTEIN;JAGERSFONTEIN;9974;9974
South Africa;Eastern Cape;JAMESTOWN;MASAKANE;9742;
South Africa;Eastern Cape;JAMESTOWN;JAMESTOWN;9742;9742
South Africa;Northern Cape;JAN KEMPDORP;HARTSVALLEI;8534;
South Africa;Northern Cape;JAN KEMPDORP;MANOKWANE;8561;
South Africa;Northern Cape;JAN KEMPDORP;TADCASTER;8560;
South Africa;Northern Cape;JAN KEMPDORP;VALSPAN;8553;8553
South Africa;Northern Cape;JAN KEMPDORP;BULL HILL;8535;
South Africa;Northern Cape;JAN KEMPDORP;ANDALUSIA PARK;8550;8550
South Africa;Eastern Cape;JANSENVILLE;BRIDGEFIELD;;6265
South Africa;Eastern Cape;JANSENVILLE;DIE DRAAI;;6265
South Africa;Eastern Cape;JANSENVILLE;JANSENVILLE EXT 2;;6265
South Africa;Eastern Cape;JANSENVILLE;KWAZAMUKULINDA;;6265
South Africa;Eastern Cape;JANSENVILLE;MAURITIUS;;6265
South Africa;Eastern Cape;JANSENVILLE;PHUMLANI;;6265
South Africa;Eastern Cape;JANSENVILLE;JANSENVILLE;6265;6265
South Africa;Eastern Cape;JANSENVILLE;HOLLAND;;6265
South Africa;Eastern Cape;JANSENVILLE;VENTERVILLE;;6265
South Africa;Eastern Cape;JANSENVILLE;BRICKSFIELD;;6265
South Africa;Eastern Cape;JANSENVILLE;DRAAI LOCATION;;6265
South Africa;Eastern Cape;JEFFREYS BAY;KWA NOXOLO;6330;6330
South Africa;Eastern Cape;JEFFREYS BAY;NOORSEKLOOF;6331;
South Africa;Eastern Cape;JEFFREYS BAY;PELLSRUS;;6330
South Africa;Eastern Cape;JEFFREYS BAY;ASTON BAY;6332;6332
South Africa;Eastern Cape;JEFFREYS BAY;WAVECREST;6330;6330
South Africa;Eastern Cape;JEFFREYS BAY;JEFFREYS BAY;6330;6330
South Africa;Eastern Cape;JEFFREYS BAY;KABELJAUWS;;6330
South Africa;Eastern Cape;JEFFREYS BAY;C-PLACE;;6330
South Africa;Eastern Cape;JEFFREYS BAY;KWANOXOLO;6058;6059
South Africa;Eastern Cape;JEFFREYS BAY;EDENGLEN;6330;6330
South Africa;Eastern Cape;JEFFREYS BAY;OCEAN VIEW;;6330
South Africa;Gauteng;JEPPESTOWN;GEORGE COCH HOSTEL;;2094
South Africa;Gauteng;JEPPESTOWN;ROSHERVILLE;2075;2094
South Africa;Gauteng;JEPPESTOWN;DENVER;2011;2094
South Africa;Gauteng;JEPPESTOWN;BEZUIDENHOUT VALLEY;;2094
South Africa;KwaZulu-Natal;JERSEY VALLEY;JERSEY VALLEY;4932;4932
South Africa;Gauteng;JOHANNEBURG;NATURENA EXT 26;;2095
South Africa;Gauteng;JOHANNESBURG;BRAMLEY VIEW EXT 16;;2090
South Africa;Gauteng;JOHANNESBURG;MELROSE ARCH;2076;2196
South Africa;Gauteng;JOHANNESBURG;EMMARENTIA;2029;2195
South Africa;Gauteng;JOHANNESBURG;MONDEOR EXT 4;2110;2091
South Africa;Gauteng;JOHANNESBURG;SUNNINGHILL GARDENS;2157;2191
South Africa;Gauteng;JOHANNESBURG;NATURENA EXT 19;2064;2095
South Africa;Gauteng;JOHANNESBURG;ORMONDE EXT 21;;2091
South Africa;Gauteng;JOHANNESBURG;RIVERLEA EXT 5;;2093
South Africa;Gauteng;JOHANNESBURG;EDGARDALE;;2092
South Africa;Gauteng;JOHANNESBURG;ORMONDE SHOPPING COMPLEX;;2091
South Africa;Gauteng;JOHANNESBURG;WINA MANJE;2005;
South Africa;Gauteng;JOHANNESBURG;RANDPARK RIDGE EXT 71;;2188
South Africa;Gauteng;JOHANNESBURG;STASOFT;2078;
South Africa;Gauteng;JOHANNESBURG;REGENT'S PARK EXT 13;;2197
South Africa;Gauteng;JOHANNESBURG;ORMONDE EXT 28;;2091
South Africa;Gauteng;JOHANNESBURG;SHARONLEA EXT 20;;2188
South Africa;Gauteng;JOHANNESBURG;ORMONDE VIEW;;2091
South Africa;Gauteng;JOHANNESBURG;LOTTO;2081;
South Africa;Gauteng;JOHANNESBURG;NATURENA EXT 13;;2095
South Africa;Gauteng;JOHANNESBURG;ORMONDE EXT 15;;2091
South Africa;Gauteng;JOHANNESBURG;CROWN MINES EXT 5;;2092
South Africa;Gauteng;JOHANNESBURG;ORCHARDS EXT 16;;2192
South Africa;Gauteng;JOHANNESBURG;SOUTHGATE;2082;
South Africa;Gauteng;JOHANNESBURG;OLA COMPETITION;2171;
South Africa;Gauteng;JOHANNESBURG;RIVERLEA EXT 10;;2093
South Africa;Gauteng;JOHANNESBURG;RIDGEWAY EXT 2;;2091
South Africa;Gauteng;JOHANNESBURG;NATURENA EXT 15;;2095
South Africa;Gauteng;JOHANNESBURG;FOURWAYS NORTH;2086;2191
South Africa;Gauteng;JOHANNESBURG;THE HILL EXT 7;;2197
South Africa;Gauteng;JOHANNESBURG;LENASIA;1820;1827
South Africa;Gauteng;JOHANNESBURG;AUCKLAND PARK;2006;2092
South Africa;Gauteng;JOHANNESBURG;BEDFORDVIEW;2008;2007
South Africa;Gauteng;JOHANNESBURG;BENROSE;2011;2094
South Africa;Gauteng;JOHANNESBURG;ALEXANDRA;2014;2090
South Africa;Gauteng;JOHANNESBURG;BOOYSENS;2016;2091
South Africa;Gauteng;JOHANNESBURG;ATHOLL EXT 11;2031;2196
South Africa;Gauteng;JOHANNESBURG;BRAAMFONTEIN;2017;2001
South Africa;Gauteng;JOHANNESBURG;BRAMLEY;2018;2090
South Africa;Gauteng;JOHANNESBURG;BRIXTON;2019;2092
South Africa;Gauteng;JOHANNESBURG;CLEVELAND;2022;2094
South Africa;Gauteng;JOHANNESBURG;CRAIGHALL;2024;2196
South Africa;Gauteng;JOHANNESBURG;CROWN MINES;2025;2092
South Africa;Gauteng;JOHANNESBURG;BRUMA;2026;2198
South Africa;Gauteng;JOHANNESBURG;DOORNFONTEIN;2028;2094
South Africa;Gauteng;JOHANNESBURG;FAIRLAND;2030;2170
South Africa;Gauteng;JOHANNESBURG;ATHOLL EXT 4;2031;2196
South Africa;Gauteng;JOHANNESBURG;FORDSBURG;2033;2092
South Africa;Gauteng;JOHANNESBURG;GREENSIDE;2034;2193
South Africa;Gauteng;JOHANNESBURG;GREYMONT;2035;2195
South Africa;Gauteng;JOHANNESBURG;HIGHLANDS NORTH;2037;2192
South Africa;Gauteng;JOHANNESBURG;HILLBROW;2038;2001
South Africa;Gauteng;JOHANNESBURG;HOUGHTON;2041;2198
South Africa;Gauteng;JOHANNESBURG;INDUSTRIA;2042;2093
South Africa;Gauteng;JOHANNESBURG;JEPPESTOWN;2043;2094
South Africa;Gauteng;JOHANNESBURG;JOUBERT PARK;2044;2001
South Africa;Gauteng;JOHANNESBURG;FERREIRASDORP;2048;2001
South Africa;Gauteng;JOHANNESBURG;CITY DEEP;2049;2197
South Africa;Gauteng;JOHANNESBURG;KIBLER PARK;2053;2091
South Africa;Gauteng;JOHANNESBURG;GLENVISTA;2058;2091
South Africa;Gauteng;JOHANNESBURG;LANGLAAGTE;2102;2092
South Africa;Gauteng;JOHANNESBURG;LINDEN;2104;2195
South Africa;Gauteng;JOHANNESBURG;LINMEYER;2105;2190
South Africa;Gauteng;JOHANNESBURG;LYNDHURST;2106;2192
South Africa;Gauteng;JOHANNESBURG;MARSHALLTOWN;2107;2001
South Africa;Gauteng;JOHANNESBURG;MAYFAIR;2108;2092
South Africa;Gauteng;JOHANNESBURG;MELVILLE;2109;2092
South Africa;Gauteng;JOHANNESBURG;MONDEOR;2110;2091
South Africa;Gauteng;JOHANNESBURG;NEWCLARE;2112;2093
South Africa;Gauteng;JOHANNESBURG;NEWTOWN;2113;2001
South Africa;Gauteng;JOHANNESBURG;NORTHCLIFF;2115;2195
South Africa;Gauteng;JOHANNESBURG;NORWOOD;2117;2192
South Africa;Gauteng;JOHANNESBURG;CRESTA;2118;2194
South Africa;Gauteng;JOHANNESBURG;ORANGE GROVE;2119;2192
South Africa;Gauteng;JOHANNESBURG;PARKHURST;2120;2193
South Africa;Gauteng;JOHANNESBURG;RAEDENE;2124;2192
South Africa;Gauteng;JOHANNESBURG;ROSETTENVILLE;2130;2190
South Africa;Gauteng;JOHANNESBURG;ROSETTENVILLE EXT;;2190
South Africa;Gauteng;JOHANNESBURG;SANDRINGHAM;2131;2192
South Africa;Gauteng;JOHANNESBURG;SAXONWOLD;2132;2196
South Africa;Gauteng;JOHANNESBURG;SOUTHDALE;2135;2091
South Africa;Gauteng;JOHANNESBURG;SOUTH HILLS;2136;2197
South Africa;Gauteng;JOHANNESBURG;SPRINGFIELD;2137;2190
South Africa;Gauteng;JOHANNESBURG;TROYEVILLE;2139;2094
South Africa;Gauteng;JOHANNESBURG;TURFFONTEIN;2140;2190
South Africa;Gauteng;JOHANNESBURG;VREDEDORP;2141;2092
South Africa;Gauteng;JOHANNESBURG;YEOVILLE;2143;2198
South Africa;Gauteng;JOHANNESBURG;SENDERWOOD;2145;2007
South Africa;Gauteng;JOHANNESBURG;RANDPARK RIDGE;2156;2188
South Africa;Gauteng;JOHANNESBURG;FERNDALE;2160;2194
South Africa;Gauteng;JOHANNESBURG;GLEN NERINE;2021;
South Africa;Gauteng;JOHANNESBURG;GLENVISTA EXT 4;2058;2091
South Africa;Gauteng;JOHANNESBURG;GOLD REEF CITY;2159;
South Africa;Gauteng;JOHANNESBURG;BANBURY;2164;2194
South Africa;Gauteng;JOHANNESBURG;BOSKRUIN EXT 40;2154;2188
South Africa;Gauteng;JOHANNESBURG;BRYANSTON EXT 52;2060;2191
South Africa;Gauteng;JOHANNESBURG;GLENVISTA EXT 5;2058;2091
South Africa;Gauteng;JOHANNESBURG;GLENVISTA EXT 6;2058;2091
South Africa;Gauteng;JOHANNESBURG;ROSETTENVILLE EXT 2;;2190
South Africa;Gauteng;JOHANNESBURG;ROSETTENVILLE EXT 3;;2190
South Africa;Gauteng;JOHANNESBURG;ROSETTENVILLE EXT 5;;2190
South Africa;Gauteng;JOHANNESBURG;GRANT PARK;2051;
South Africa;Gauteng;JOHANNESBURG;BRAMLEY VIEW EXT 12;;2090
South Africa;Gauteng;JOHANNESBURG;WYNBERG EXT 4;;2090
South Africa;Gauteng;JOHANNESBURG;WYNBERG EXT 7;;2090
South Africa;Gauteng;JOHANNESBURG;WHITNEY GARDENS EXT 2;;2090
South Africa;Gauteng;JOHANNESBURG;DENVER EXT 6;;2094
South Africa;Gauteng;JOHANNESBURG;DENVER EXT 7;;2094
South Africa;Gauteng;JOHANNESBURG;JUPITER EXT 4;;2094
South Africa;Gauteng;JOHANNESBURG;JUPITER EXT 5;;2094
South Africa;Gauteng;JOHANNESBURG;HERIOTDALE EXT 4;;2094
South Africa;Gauteng;JOHANNESBURG;HERIOTDALE EXT 10;;2094
South Africa;Gauteng;JOHANNESBURG;ELTONHILL EXT 3;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 2;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 5;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 6;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 7;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 8;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 27;;2196
South Africa;Gauteng;JOHANNESBURG;DUNKELD WEST EXT 46;;2196
South Africa;Gauteng;JOHANNESBURG;MOFFAT VIEW EXT 5;;2197
South Africa;Gauteng;JOHANNESBURG;BRAMLEY VIEW EXT 11;;2090
South Africa;Gauteng;JOHANNESBURG;ORMONDE EXT 20;;2091
South Africa;Gauteng;JOHANNESBURG;REMBRANDTPARK EXT;;2090
South Africa;Gauteng;JOHANNESBURG;ORMONDE EXT 26;;2091
South Africa;Gauteng;JOHANNESBURG;NORTHCLIFF EXT 1;;2195
South Africa;Gauteng;JOHANNESBURG;SOPHIATOWN;;2092
South Africa;Gauteng;JOHANNESBURG;SUNDOWNER EXT 26;2161;2188
South Africa;Gauteng;JOHANNESBURG;MELDENE;;2092
South Africa;Gauteng;JOHANNESBURG;RANDBURG EXT 10;;2194
South Africa;Gauteng;JOHANNESBURG;CITY DEEP EXT 12;;2197
South Africa;Gauteng;JOHANNESBURG;CORLETT GARDENS EXT 3;;2090
South Africa;Gauteng;JOHANNESBURG;LINDEN EXT;;2194
South Africa;Gauteng;JOHANNESBURG;LINDEN EXT 1;;2195
South Africa;Gauteng;JOHANNESBURG;ROOSEVELT PARK EXT;;2195
South Africa;Gauteng;JOHANNESBURG;MEREDALE EXT 12;;2091
South Africa;Gauteng;JOHANNESBURG;LINMEYER EXT 2;;2190
South Africa;Gauteng;JOHANNESBURG;BRYANSTON EXT 2;2021;2191
South Africa;Gauteng;JOHANNESBURG;BROMHOF EXT 23;2154;2188
South Africa;Gauteng;JOHANNESBURG;FOURWAYS EAST;2055;2191
South Africa;Gauteng;JOHANNESBURG;SELBY EXT 4;;2092
South Africa;Gauteng;JOHANNESBURG;CROWN GARDENS EXT 1;;2091
South Africa;Gauteng;JOHANNESBURG;SHARONLEA EXT 17;2158;2188
South Africa;Gauteng;JOHANNESBURG;EASTGATE EXT 4;2148;2090
South Africa;Gauteng;JOHANNESBURG;OAKDENE EXT 1;;2190
South Africa;Gauteng;JOHANNESBURG;OAKDENE EXT 2;;2190
South Africa;Gauteng;JOHANNESBURG;FERNDALE RIDGE;;2194
South Africa;Gauteng;JOHANNESBURG;EAST TOWN;;2195
South Africa;Gauteng;JOHANNESBURG;HELLING;2036;
South Africa;Gauteng;JOHANNESBURG;LINKSFIELD WEST;;2192
South Africa;Gauteng;JOHANNESBURG;BRYANSTON EXT;2074;2191
South Africa;Gauteng;JOHANNESBURG;MELROSE EST;;2196
South Africa;Gauteng;JOHANNESBURG;CORRIEMOOR;;2195
South Africa;Gauteng;JOHANNESBURG;NATURENA EXT 11;2064;2095
South Africa;Gauteng;JOHANNESBURG;LOWER HOUGHTON;;2198
South Africa;Gauteng;JOHANNESBURG;MONTPARK;;2195
South Africa;Gauteng;JOHANNESBURG;MONDEOR EXT 5;2110;2091
South Africa;Gauteng;JOHANNESBURG;HONEYDEW;2040;2188
South Africa;Gauteng;JOHANNESBURG;HONEYDEW EXT 7;2040;2188
South Africa;Gauteng;JOHANNESBURG;HURLINGHAM VIEW;2070;2196
South Africa;Gauteng;JOHANNESBURG;BARAGWANATH;2013;
South Africa;Gauteng;JOHANNESBURG;JOHANNESBURG NORTH;2153;2188
South Africa;Gauteng;JOHANNESBURG;BARLOW PARK;2148;2090
South Africa;Gauteng;JOHANNESBURG;ATHOLL EXT 15;2031;2196
South Africa;Gauteng;JOHANNESBURG;AEROTON;2013;2190
South Africa;Gauteng;JOHANNESBURG;BASSONIA;2061;2190
